"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"P00768",19.8873974279278,20.3405254106476,19.6259771829322,20.0268618255475,20.9303079740836,19.0122845712647,20.3112404141525,20.1942242458037,NA,NA,20.4494373220432,NA,20.9313880252371,20.4769192145359,23.6766136754335,20.9779315327081,20.9893534387018,21.6388131707714,21.0801303046641,21.1587021991871,21.6425875753095,21.1021409901905,NA,21.3957154397304
"P00769",19.6115504942648,19.3054867932258,NA,18.7770345811155,19.9954311346569,20.1572794932276,19.4116936710238,18.8649718952217,NA,20.0888932620072,19.1320245835072,19.4287231037372,19.5852203933289,19.4791395702148,22.8258327647416,19.8102694500247,20.4139960706598,19.8076135785441,20.4890283630237,20.5552822860471,20.5347530716639,20.5467038232893,NA,19.4518337568044
"P00770",19.3768015082056,20.8045166345092,20.1289605447536,NA,20.0065354072661,19.6014400809631,20.1714599144842,20.6930913992446,21.1819256722849,20.763052490338,19.5036892469132,20.9123840175354,20.6101271079448,20.0203430838452,23.8700234094944,20.2069784934576,20.6481454724891,21.1108088993231,20.6094508213584,20.6345521576418,21.3413970281699,21.3098196537363,21.1829616931809,20.9841487401262
"P00771",19.8934529866437,20.0164186248132,19.8079937465105,20.233487113423,20.0839085519174,20.8044324196759,20.2541611122887,20.1017023600409,NA,NA,20.5164894290856,20.7825699222278,20.7045876851391,20.6049997903115,23.2259576920937,20.3333252998499,20.8638496304027,20.5972881574508,20.5069848357507,20.6950083155034,20.9858677402013,21.5194200960741,21.1573756537354,20.3915297612164
"P00772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00773",19.4742144167005,19.725885791927,18.6451668250444,19.1167547724993,19.614280935912,19.4702183528278,19.2718762383839,19.6252721140026,19.5224256565722,19.5022913807068,20.0159879070202,20.123443243357,19.3954702291062,20.0368626723766,22.5451888264297,19.2382595628495,20.1091464301493,20.1203432178345,20.1511002843822,19.8057053721875,19.5932139578774,20.413044872207,20.8434289557555,20.0830900443949
"P00774",20.3143402247726,20.4382640276796,NA,20.1771014583156,20.1431437526674,19.4570576024771,20.3712629129064,20.2864702667522,NA,NA,20.7789138639035,20.493207533221,NA,20.6901783052583,23.7945240011069,20.1385124066262,21.2874547030991,20.9775135822723,NA,21.0700684782283,NA,21.1558542765087,21.1879981886755,21.1349095138296
"P00775",19.8931659304533,19.4963234219346,19.7538581147909,20.4420373653049,20.2619889691459,NA,20.1047591358944,20.3739738367932,20.9622512820286,NA,20.2298778994415,20.6362294913589,NA,21.5592198137667,NA,21.9957391090431,22.1601681417974,22.6528781858666,22.2504087364299,21.8130093242679,NA,22.5366121090258,22.2391847720393,21.807026819659
"P00776",19.3787517311151,NA,19.8557127318022,20.0851823239848,20.2346385738249,20.1261892622039,19.405604680386,19.7886895098686,19.3145011525946,20.8743064489889,20.8241023920987,20.3023785543054,20.0144125390956,19.9626527575116,23.3219096208146,20.4051863488921,19.85233532525,20.2525944400296,20.5946306536465,20.6264459817634,20.9492287410423,20.8794014730319,20.0570247242075,20.7226333425557
"P00777",18.9393273521247,NA,19.9136605934105,19.0434213900799,20.188515555119,19.9772363078885,NA,19.4528900896734,20.3057262694793,20.1575216266718,19.3212051059848,19.9640776008769,21.7903450365412,21.709195735882,24.1776968805115,21.4540744419597,22.2350422325704,22.5933992061506,21.9744544048348,21.6332278410422,22.6348162178663,NA,22.1368915713839,NA
"P00778",19.366561424342,19.3986621518234,19.6833367859417,19.4103001317557,19.7260034911427,19.5253971052633,18.2967465009781,19.6463144533888,20.3682481981101,20.021091946463,20.013012884495,19.2636649785435,NA,20.2268821144041,23.1031635182212,20.1283330196083,20.1891359904286,20.9513331602645,20.3216995578369,20.6164405434251,19.8529202481815,20.6230790362607,20.3052881277729,19.9602431483557
"P00779",19.9083464168591,19.1144334547459,NA,20.1511713963092,20.3635714370566,NA,20.294660828221,19.8985415589873,20.367520521187,19.9234463184771,20.3222813520859,20.5117120584738,NA,19.8701191598257,23.9634102208903,19.9232282261116,20.8678663238018,20.7544856234755,NA,20.8534330375775,NA,19.9553566335693,20.7604377984375,21.3183900865875
"P00780",18.4380367612433,18.0237219105841,18.4625772663605,18.6177323378815,18.7640761486187,18.9114187942541,19.0526807408465,18.2066215174887,18.9878938328704,19.4203869134609,19.127697601615,18.247447255662,19.0983703502589,18.3431962372456,22.4485097496539,18.9280099109112,19.5538369109006,19.1827186140806,19.400741369991,19.1569284728969,19.4676869008736,18.808284164961,19.442538751237,19.8668347949218
"P00781",18.9723364446619,NA,19.0123055836573,19.253110927159,19.5247022856549,19.248813795642,19.5014133376311,NA,19.7878873914689,19.5305089325549,19.9015420082608,19.7912922046325,19.7896043878744,19.4955351728831,23.0670809176551,19.649785632599,19.4804149937032,20.1479080436956,19.9039014354832,19.9235367739607,20.2655028938887,20.1805154609022,20.3521544582532,19.7923363973168
"P00782",19.8258129832375,NA,20.8856076692418,20.1760953920519,20.1220759511398,20.2892799799457,20.6345271689186,19.8836639714674,20.3206450834177,20.6171462133333,21.2743548631529,20.8553081564228,21.1267624848907,21.312615114941,NA,NA,NA,22.2398969591566,22.5395620820111,NA,21.9995055282782,21.9456539223657,22.3927485093057,NA
"P00783",18.8237604013383,18.8758599722551,19.6719291639151,19.6410313031669,18.8065536632969,19.0877545042908,19.9911242632677,NA,20.0033384994476,20.0067780274559,20.2477620905345,19.0122483077389,19.727051203776,20.0067500415244,23.0204854769013,19.3599402895708,19.6792424168503,20.3646256282577,20.2505125965581,19.8691579915711,20.7755699471102,20.6201435796568,20.8649136223554,20.3461880640961
"P00784",NA,19.3594677872271,19.5897745071879,NA,19.8120635911533,19.3232610233398,19.4928103528993,18.4459305533901,20.4299023043274,19.6382445770472,19.4813784656633,NA,19.2403055789872,19.8209369967424,NA,19.8874499119974,20.3101703197596,19.9193911123619,20.080609319953,20.4322632462693,19.9467395107044,20.4213812242072,20.4589898182588,19.5930648886057
"P00785",19.5644612028745,19.7278896921802,18.9842136131229,19.8790929879499,19.5776063812288,19.6138464139218,NA,NA,19.3867296293709,20.4206873601774,20.0368676689163,20.6610928653217,NA,20.2361860312682,22.6766932159757,20.0303399779228,20.8279072338418,20.7329489105176,21.2587050903947,20.1410865142656,21.1846308273218,21.1208464531014,NA,NA
"P00786",19.4973065412845,19.2972049863982,20.1594169490487,NA,20.1960909407642,20.3933008355939,NA,NA,NA,NA,NA,20.8006264193757,NA,21.1633861198327,24.3263564114459,21.0186567274597,21.8730790101886,21.8909351855198,21.7577377992518,21.6225218327965,21.6537512017135,21.8783331551588,NA,21.3639821955353
"P00787",18.3948468796631,18.9310841228697,18.7753380978533,18.8139661348155,18.7748045452552,18.682164445481,18.7806931053426,18.8688108956196,19.0326270191447,18.8408146306124,19.0814718140799,18.9854441811683,19.0669311370452,18.7117229484784,21.6563943901067,19.193083441425,18.390139524684,19.4924478048914,19.2198585170866,19.1358491824115,NA,19.9254119122783,19.9388328439456,19.4657878271604
"P00788",NA,19.8907397090016,19.355691985525,19.9586800728098,NA,19.8136176638394,19.4687660251615,20.1920481652435,20.355010234557,20.2090564554823,20.6775697869604,20.4468518227884,20.8867774787416,20.7642835936838,23.5992436243297,20.7790214295289,20.6924461877592,21.6244443213828,21.7432690487617,21.378846458338,21.6106875820158,20.9476303315498,21.731247308525,20.9117970502141
"P00789",19.5578334765398,19.7034272672249,19.6487124378854,19.8530081327572,19.3255336301482,19.0641344361048,NA,19.8748967718613,19.8188302964971,19.8598763219193,19.7694251234635,20.182378464861,19.216784299949,20.0142022368866,23.0998187208675,19.3882956375551,20.5503290197635,20.282013895007,20.4805908125897,20.0534748781442,NA,20.5956316231886,NA,20.7928575650319
"P00790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00791",20.3669053602914,NA,20.0596348267916,19.9089259033365,20.4994651464911,20.1468624004171,18.7478838422532,NA,20.4411324648281,20.8783914225326,20.4473474940634,NA,19.9718131543695,20.0327620711333,23.8517074413062,19.7819914455477,20.3592348341326,20.6686305457837,20.6368407481346,20.7504337729477,21.0977412885476,NA,21.3001183541783,20.8866230948503
"P00792",19.905633813899,19.8746527622434,NA,20.1789915052615,20.268188932421,20.0639412118475,20.6990809079337,NA,20.6624824389477,20.1893926583963,20.6165902417301,20.3780274268693,21.197289910918,20.3280976881601,23.3570941643045,20.3858523424938,21.4730890331359,NA,20.7542517891553,20.0612990360428,20.8116931667922,20.8900495806125,20.8357139745546,21.7730836677007
"P00793",18.7779839271492,19.0578642814615,19.247707046444,19.3133341164129,19.1686263342523,19.5354795714016,19.3763399932189,19.4094360715562,19.3026910240056,20.2924375430039,19.9437268074283,19.6842250984639,18.6116594963017,19.7629948952492,22.6568390377649,19.5427118867267,NA,20.333883695466,19.5981409199303,20.6296603179414,19.2522182772358,20.6178180341904,18.7289527675108,20.3271704900022
"P00794",18.2527499157474,18.8411406241987,18.5579178462934,18.5611101902981,17.8381397933024,18.7422289238353,18.6557234162092,17.6241399502926,18.2480158336674,18.6406351740338,18.5728166022728,18.6278447826187,17.6720792939563,18.3358775465876,20.9908416661263,17.9168517174936,18.857490685538,19.5114003757911,19.0374508381428,18.2614075840683,18.9787483441539,18.0135752420777,19.3899807899641,18.8921185496408
"P00795",19.017432640984,18.7550988328772,19.1158649874778,18.9062082157021,18.9122829344563,19.1303727734845,19.2212508083092,19.0443182633752,19.5381097291476,19.3107269462201,19.4993727493452,19.8273492858251,17.5600444248572,19.2405148047407,22.3835715162894,18.8976266195264,19.5811004962604,19.763372159877,19.7102024895517,NA,19.614388379285,18.8492982472361,19.7218703533806,19.9835359454708
"P00796",19.7957975557718,20.2059768971879,19.3103364889192,20.2704975734217,20.1338864071227,NA,20.4839571676886,19.9335822937109,20.4237518874903,20.6477274229777,20.3044867106348,20.1274746193433,20.5307700092203,20.3639175899755,23.247023747147,20.4508953717686,NA,20.4650652712943,20.900364601005,20.9668765952977,21.665306479235,20.910997766371,20.7617876698249,20.5932351631896
"P00797",19.4667161498517,18.4436114145434,19.6541509223263,18.7552371151618,19.442192772283,18.4169348337644,19.3045843752704,19.7985891264405,NA,19.5126745340125,19.5218454283915,19.092206561113,19.8818276564173,19.4054790145408,22.3893142100233,19.5905089458674,20.4127472611152,19.1745332581698,19.8548484240646,19.7770152249845,20.2732863249768,20.473052928949,19.5472153341877,20.4583319262215
"P00798",20.213927169793,NA,NA,20.1101405982485,20.6200616078079,NA,19.4947319042845,20.2139465442139,20.579311258008,21.0271089357277,NA,21.0357928055274,21.9148036387302,21.826874177896,25.1453473808117,21.9667366082492,22.7747393626399,NA,22.4852516843443,23.0485409180775,21.9536406734035,23.1939788312035,23.1075975039916,22.540131674622
"P00799",NA,19.5617169497317,19.9790683808565,20.0662280933316,19.2953812284372,19.5088048371166,19.8956591431445,NA,19.9089787545802,20.8932454486151,19.3794466209492,20.4030130999403,NA,NA,24.1525393410195,21.6400746775268,21.0867744368898,21.5001452564001,21.4270289256608,22.1372967354194,20.9452957423443,22.0920591108382,21.1356902912856,NA
"P00800",19.5842050646682,19.2460464593567,18.583879207597,18.647441228935,18.964593912181,19.1009133474111,19.1699550334054,19.2160916162274,19.0579487137834,19.5799174866634,19.7013721777225,19.6833569613693,19.2401758774611,19.134534558724,21.9372854314103,19.6172025940765,19.2399662101932,19.3348154423694,19.941414752051,19.9134083609407,19.282992684501,20.664309780828,19.9900083596262,18.4800564030514
"P00801",19.7174839287479,19.7178079720178,NA,19.823563609451,19.7624971980115,19.6893096199509,19.8820503314191,18.8067986976116,20.2561474257171,20.6552834204699,19.1207914079197,20.7225161479296,20.5852908957773,19.7622625234654,23.0598270396719,20.0998907619558,20.8173745043574,20.1505375254494,20.4267649706585,20.5192189689046,20.7627510518898,20.6110554592805,21.0686247641411,20.4859189103503
"P00802",NA,17.64570962385,18.7186639673937,18.2259791879634,17.8919541232078,18.0772340510775,18.0945622133365,18.5603461042588,18.7612530106762,19.5094173319254,19.1931371813258,18.3722797672048,18.9527774710874,18.6370835306793,21.5420151696043,18.3618245989527,19.6088248636588,19.6286279306717,19.2769628882604,17.0683589619337,18.9797495282514,19.0821350144794,19.2797875646526,18.2846899227549
"P00803",NA,19.8302558908432,19.101290064752,19.5171905257514,19.8483372325725,18.9906485151158,19.5000656650369,19.7546617692936,20.3144407499,19.9304114145188,19.7919200108751,20.5800757644679,21.3075316181619,NA,24.2923656592665,21.3747394257891,21.654722728659,20.9443941048688,NA,21.5140867310007,21.8013645919629,20.6251457679573,NA,20.8618989824955
"P00804",19.3964326930765,19.8872475132313,19.566713463627,19.9648656765289,19.8010640399002,19.2936228502859,19.7820034770174,19.3273236913314,20.2131830514692,20.5219791839768,20.1497089250751,20.2089753081895,16.6782909959132,18.0676620402177,20.603963128638,17.3676304078238,17.9024403202418,18.0418036607686,18.3561045286969,18.0672792153553,18.4669700977184,18.0252531888435,17.4918541093743,18.425324281312
"P00805",NA,20.2554740780068,NA,19.3816708437273,19.3631884682024,NA,20.1006327432281,19.5188098358706,20.7366671084782,20.253282207375,20.2922777216268,20.6688706956043,NA,22.0326167537353,25.5547963977978,22.0672592229895,22.9314295012041,22.5571452338017,22.4465151339419,21.6254228177511,22.9701886482551,22.7026261332554,22.6639109184219,NA
"P00806",19.9390342376417,19.5334687564969,19.3261403669627,NA,20.3574447401672,NA,19.8218192028118,18.9355775284919,20.623244483403,NA,20.7256421369136,20.3852112994909,20.262957292085,20.5262487328409,NA,20.4367620248238,20.9394842738665,19.8733432727791,21.376268994206,21.3516440612088,20.9808948003584,21.1841046361624,20.2251627255411,20.8806779614759
"P00807",19.9065270069515,19.8650566548497,19.6212505542083,18.744176238108,20.0819402758193,19.9281696072379,19.7281181520786,19.5500227590486,NA,20.0348744761041,19.6667929173599,20.5908139324919,19.8611938047156,NA,23.7827504512596,NA,NA,20.0532344869465,20.5260242156969,NA,20.6884687894289,20.3846401098525,20.7505265948841,20.2153022303538
"P00808",18.5445341037732,18.7469880250968,19.618244367966,19.4608065427407,18.0180967830851,19.423128697096,18.7197343477976,NA,19.6265095888202,20.6422715368832,19.2694533846662,NA,19.4562609127116,19.6002137842632,22.6840473390576,19.4563803175946,20.2970169067376,19.9378813222305,20.1914491805588,20.7756776871737,19.875611756182,20.6385346380093,20.4179491346503,20.1003905826287
"P00809",19.6775015169472,NA,18.5808363753024,20.3894299976122,NA,NA,20.3372097420503,19.7828665971425,20.0111859671721,20.7150669592984,20.2503583145414,20.5207604382585,19.6683254174175,20.6113983398828,23.0172749966603,20.3497658110211,20.9235286251627,20.8488511276763,20.5301829769466,20.0316365757736,20.9381361858468,20.9412100301663,20.6069225889389,20.9411389999971
"P00810",NA,NA,18.6892097564962,19.2477665888108,18.7215632015756,19.6825821187791,NA,18.7274883965039,19.8057607767184,19.2885485461259,19.4193140587828,NA,20.6647666763791,20.0362816864775,23.901661179605,19.9956542464476,21.3624483236007,20.8953917070943,NA,20.0889921453746,20.6348300133063,20.7133707898652,21.3261565079256,21.1143947988136
"P00811",NA,19.4772793713418,19.3710440956347,19.4253475643002,20.4814486048434,20.1823934697436,19.913522646002,19.6538547267423,20.3814456334257,20.7028587526751,20.9179812878922,20.1850743067475,21.1654377208258,NA,NA,NA,22.3108365048513,21.624930984895,21.3255102319271,21.6599924866626,21.8647681319761,21.6075508310961,21.4473262335797,NA
"P00812",19.0722718396387,19.3346057317307,19.3749343756279,19.4280837523807,19.6840515509033,19.666716733063,19.7145313043459,18.8759113783972,20.1349044354137,19.6897874290137,20.5167745666927,19.9873554593654,18.1710801696481,20.1313202434129,22.958124442101,19.5187387191219,20.2416140286163,20.0057470685959,20.5017441318513,20.605306180997,20.3607779689794,NA,NA,NA
"P00813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00814",19.1432398268617,18.824719992631,18.621291976066,19.1398516573683,19.3001657523237,18.8719586516134,19.3498978822418,NA,19.5257865900859,19.3680776823745,19.4403966010756,19.2519387095514,20.2102298444555,19.5642897578384,22.9910225652724,19.4693533472916,20.2761019329543,20.4658481144149,20.2378561312935,20.7909485954463,20.9517950381554,20.600980867066,19.9177834202333,19.967265129337
"P00815",18.9044222883199,18.9368227891376,19.1693224278368,18.4827140945966,19.0581226544644,19.1680418302076,19.3081041579754,19.1820997945767,19.7599127413868,19.7881713413836,19.6716996500871,19.305504683977,18.9775765097884,19.809010110794,22.5796275625511,18.9142981601642,20.170286437847,19.5964782203059,19.8551715401583,19.6515449377568,19.989269252666,19.7691395406363,NA,19.911532458531
"P00816",20.173924125612,19.8445128280047,19.8282107286317,NA,20.4184348418059,NA,20.1066120474608,NA,20.7774320735781,NA,20.4483508320512,20.3843524713254,19.6619729705407,NA,23.4498555769685,20.2233623808778,20.8402799641344,20.4772367482735,20.7555077531723,20.8210791455001,20.6034812647535,20.4683647254793,20.5309012190295,21.0272721278562
"P00817",20.061411715559,20.3933013052075,20.1116992686831,20.3997788149684,20.0099815123152,20.9091643966474,19.8411923358314,NA,21.2421379316094,20.6175586152073,21.1567007994986,NA,20.4808409958059,20.4609304272786,23.0263422590854,NA,NA,20.7964656157641,NA,21.0486406226478,NA,NA,21.1831015865425,21.420952428304
"P00818",20.1042467145169,19.9526027251568,NA,19.8417736484925,20.2676285968812,NA,20.3212620051079,19.7582716082174,20.8219727999417,20.487543669384,20.5049331965162,20.4856727824824,19.7370667964428,19.8997462120236,23.9560899314174,20.8359475630865,NA,NA,20.8925564540356,NA,20.3571724125479,21.0626634624382,21.0583362242074,20.4682262174016
"P00819",19.7185317586963,19.251524524325,NA,19.6439141483339,NA,19.7795774549453,20.1360865482899,18.9265246380356,NA,20.808089528063,19.6602701985039,20.3270997161674,19.8956399805435,20.3701556916777,22.9465280218511,19.8177334372909,20.4120462652829,20.587748977105,20.9148118798849,20.2805959940021,20.7621132444356,21.0554701559471,20.8970280345457,20.0540949102625
"P00820",20.5558196674239,NA,19.8009322237932,20.0570308012203,20.4550629910101,20.2059642965416,19.914907470817,20.2256239545741,20.3847318984069,20.8116077867973,21.0236897809678,20.0670173436474,19.6749919302315,20.4924787753662,23.8385745037147,19.3790695046164,21.0991541255339,20.9831810107321,20.6719783671846,NA,20.5001303665072,20.8850546482512,NA,21.587213316589
"P00821",18.7868313135446,20.4786662705668,20.2089024642325,19.9396515786233,20.4304957018863,20.2869790243831,20.0899978387683,19.7678115595464,20.9190400668985,19.5432199896022,21.0219296108501,21.2851110801272,20.3190670856112,NA,NA,20.3021944086836,20.9668746369875,NA,20.6901546288523,20.6467094474198,20.5856608394168,NA,21.3767391222592,NA
"P00822",18.2327582251811,19.1733415940445,19.2375742485255,19.2090167633864,18.7845108374351,19.4408107209516,18.9809836961488,19.4928424802513,19.7203574897729,19.6541742114564,19.9477679592877,19.1481853886145,20.4716542978613,NA,24.079353945636,NA,20.9291718248676,21.5790943493921,21.5910258113609,22.0813850329409,21.1335544213689,21.6781897691393,21.8372697238786,21.6856063279409
"P00823",18.8115660985938,19.5603518389867,19.2879341381822,19.1730533563935,18.9986744201312,NA,18.675759236205,19.6389163715605,18.5706771559975,19.3037173047624,19.6401153438261,19.6342910041937,19.5653457525915,19.7271114254589,22.2110450994504,19.6609155678446,20.0275451913234,20.2294230323145,19.9947393912157,20.1544691250962,19.3883241581771,19.9300362369359,20.3861989010318,20.29508415445
"P00824",20.2434709994191,19.9146781435316,NA,19.6941220455614,20.1782705094476,NA,19.7599383299322,20.0235651509602,20.6229788985076,20.9697138016169,20.9204441998383,NA,NA,20.0084686051173,23.1274360168824,20.140945655612,20.6982469029842,20.7195814895631,20.8989025684021,21.175193183985,21.3475010229582,19.6968658230705,21.0438247810674,21.0172197517664
"P00825",19.6344121364543,19.4589961427136,19.5584146213973,19.685792726461,20.2134649023014,19.5916120848676,20.0130158505737,19.7795684893866,20.587739655284,19.9677280891221,20.3866037615609,20.4570957551632,19.0735278024643,18.2811479176597,21.035190580876,18.3819173208464,19.0209068682357,18.6818330163719,18.7193054471466,19.2887353060093,19.390068093478,18.143131226176,18.6608279693132,18.6657540463714
"P00826",19.2992549205742,19.4176864434782,18.9234868729635,19.2820651080978,19.7091367291998,19.3473466077351,20.0353553871892,18.7621038217692,20.1729062002783,19.7802240705361,NA,20.0233907086331,19.7657650962789,19.8223759952868,23.3602836678345,19.3796324592107,20.025533521884,19.8703257995923,NA,19.7122918392215,19.3482241093243,20.5408399843213,20.1484555929969,20.1998319986694
"P00827",19.1192361417994,19.6573490030697,19.5287082193433,19.5871540826935,17.3568901440266,NA,18.6360487568461,NA,20.2002590645195,19.8351501240926,NA,19.3213277987206,20.4370068191399,20.6243368188891,23.9034229143771,21.223418061949,21.685362992898,21.557438377107,19.8990411578675,20.7351131793021,21.5703678155994,21.1671003663108,21.1444750913605,20.8721151249154
"P00828",18.5794718738434,18.3333933840338,18.7340277182739,17.066400738446,18.3711099814622,18.4973372892119,18.2060982089318,18.674830536677,19.0804915933335,19.1577958351632,19.4459273824509,18.7772184567091,20.0939008336151,19.8927631096097,23.9992700023145,20.6359091995771,20.7814004837597,21.1400234653011,20.8519057255452,20.5185338956693,19.3100083144915,20.7697138172433,21.0481872274822,21.3579689441046
"P00829",19.7380251057626,19.5806984253053,19.7658836974576,19.2965003228689,19.5210849511701,19.5840396817719,19.5020580547904,19.7034388284485,19.3792383943743,19.7212485663973,20.0013883479563,NA,19.5090411751534,19.6166745062949,NA,19.4005763100416,20.8707315263986,20.7994275621469,20.4304781469257,20.4724128262017,20.1013506070739,20.4554426746075,20.2111232781827,20.6908460191558
"P00830",19.3616460019173,19.3002432211929,19.7127675877898,19.5170145881947,20.1060336000533,19.4408611315902,20.3021180288842,19.4206297301665,20.2142202405206,18.878587886559,NA,NA,21.1454495993796,21.385580813261,23.8042318348895,21.1474551199818,NA,21.5717756501837,21.6270684553599,21.6108250820416,NA,21.8374061536123,NA,21.7400423045676
"P00831",19.3610330094974,NA,18.7631070566542,19.6966573018044,19.4885623587955,19.8018448489169,19.588890959152,19.3521104042171,19.8955207934889,20.322931546963,20.2123171566822,20.0131023962262,19.7540395020613,NA,22.7609163512126,18.905719121187,19.7034627225257,19.9656989571219,19.5370184561646,NA,20.0217484091391,NA,20.183555144299,20.586243345437
"P00832",19.1915423284388,19.7726390553222,19.5991657205353,18.9049757680557,19.8422042618076,19.4666703764488,19.7740322162715,NA,19.824718574969,19.4748156526128,NA,19.9411255117992,17.8056051197195,18.0913913103994,21.4263993419855,18.257547632506,18.3525886302746,18.8414039090943,18.4986710547653,18.7595729665146,18.2149242969514,18.1408078468362,17.4428069697872,18.5156063573335
"P00833",19.8749948589873,19.4603951157248,19.7923944862688,19.9630287206484,20.2036504757911,20.1012237990727,19.2197120411461,19.2115221372729,20.5055670977781,20.3803407890695,20.6499629841495,20.3522221378851,19.9051092108528,19.9887380555604,23.6666358459226,20.3673358820242,20.8079245510718,20.3686034178613,20.9313347470346,20.8592948045458,21.1792984889994,20.6354541363222,20.9472854541281,NA
"P00834",19.7861024479822,18.8493019182692,19.4482396460972,19.5761083336325,19.0576099973197,19.9507795090265,19.6233101707235,19.0383703508876,19.5787582001023,19.9816668312147,NA,19.5720577000972,20.0213383259383,19.8721387630054,NA,19.7870013647614,NA,20.4067630538908,20.3395787599379,20.398215329528,19.2950790088349,20.1303765831068,19.7921903806745,20.6407911965311
"P00835",20.021362776394,18.8702259127667,20.3397808934976,NA,20.8168327507226,19.5500063938882,20.3385588428372,19.9858441187502,20.1104564923188,20.7580058039809,20.4901256999119,NA,NA,18.8732843486881,23.5411374386575,19.9648604785861,20.5682063737282,20.6670639666885,20.089616983114,19.9082659107996,20.8099529081995,20.8344772906483,20.8293546899618,21.3644588347199
"P00836",18.7363479699341,19.3491591579738,19.5824685863281,18.8640978842554,18.3005134706962,18.4749709348129,18.8669630611112,19.1888212575947,19.0626368601571,20.2407777451717,19.6598271853721,19.7320583175748,19.5870493918651,19.4992685967264,21.9770839173714,19.4880036975141,20.1370729319137,20.1249341279081,19.7526980854114,20.1952787738,20.4576236772024,20.6269160729737,19.9753907353741,19.932252841326
"P00837",NA,19.8196553777359,NA,NA,19.9722859537407,20.2288096413594,19.1479467794339,19.1016671199158,20.2293367958444,19.8492072199889,19.2625262683279,20.0822155903948,19.1244959226579,20.1039233017705,22.7084775650826,20.0948015326168,19.8207614340811,20.6029792563115,19.933369535354,20.6470009430772,NA,20.0616113806751,20.4427777326004,20.116770217247
"P00838",19.0658000104817,NA,19.427992963181,NA,19.4891892074181,18.8504878527761,18.9916498335014,19.3282003990047,19.9173424958752,20.1296488216313,NA,20.2256581865538,20.2756187153891,20.1232031218202,23.3753127508239,20.1956846807414,19.5562598479303,20.2355425979731,21.0685892278154,19.9131373449879,20.8586658054115,20.3246948423814,20.6307147894168,21.0278725301043
"P00839",18.8777976142547,19.6726896360978,19.536423042604,19.3182775538534,19.4754289774392,19.7889852507253,19.7427972377769,19.5297812146343,19.6334803379834,20.1043655935437,19.6595192544292,20.6442922181772,19.5105394298982,NA,22.519119583661,19.8673001616341,19.798691297721,19.7959782450162,20.5751929330142,19.810617480377,NA,NA,20.6417313211206,19.8659653043412
"P00840",18.3041230272122,19.1800024073434,19.052542407115,18.3759745142021,19.0098690461572,17.6779819092038,18.548035225718,19.2007661234187,19.1340220204569,19.7021813625964,19.6526319999767,18.757402417197,19.1734810653861,19.0781110162264,22.506334959464,18.5128674648577,19.0497455606989,19.2523049665779,19.7131269672833,19.4843658925068,19.6294447461202,NA,NA,19.498862367672
"P00841",19.3618920990004,19.7714321845008,19.5088373796202,19.6047021812296,19.2881244946629,17.6302309136022,19.2528436300923,NA,20.1794737535395,19.6223510978388,19.7670259853547,19.7680498954218,19.4626936642846,19.8833021581394,22.4747976351677,20.0110737496585,20.3385233205772,19.8644232906685,20.4018812493205,20.5311249743881,20.5472922941499,20.6317276006821,20.5647766425117,20.7707440608863
"P00842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00843",18.9909013706947,19.1622832164575,19.771743581873,20.2643615439369,19.5645412681626,20.2503315410021,20.0550188318938,19.8893358936133,19.7753115969677,20.6934938193467,20.3553234555744,20.5585751252824,20.5915160680005,NA,23.4072723415053,19.997653413503,20.7330482444187,NA,20.4669837969378,20.9042978872617,NA,19.9516037339894,20.0249539789304,20.9460691968845
"P00844",19.0663501540831,19.7592091110805,19.2339787748826,18.9869743728947,19.5609174769282,19.4226390726487,19.4116846320962,19.9192433865249,17.6657657091586,19.9384449732475,19.718206557607,20.2171396235046,19.4821433516711,19.2770131891484,23.1617111783268,19.3782360426031,20.306658746318,NA,19.1435302721087,20.5511236293486,20.481520862043,20.5304041817735,20.1322443184705,20.0572319730719
"P00845",19.0245010139277,NA,18.7201328989774,18.652970697392,19.1389023046518,19.097601189689,18.5207164541448,18.9698303784119,18.7579594397285,19.8240179069015,19.311180506809,19.0131839831543,19.3217316366664,19.4074643110248,22.2948975824244,19.0683572639356,19.372867223173,19.6164064498214,19.8628160503724,19.6024471635822,19.4355409518134,19.8788517416993,19.4902458517133,19.386612205475
"P00846",19.7333247677723,19.8801576871232,19.2893870079011,18.9955572514562,19.4721736796735,19.9292585472992,20.0919025074999,19.296517431104,20.3501405074202,20.118326045585,19.8944175919816,20.0622677345213,19.6717516059297,20.0848920058663,NA,19.8798340063831,20.3460132035718,20.0909083057202,20.5407014278625,19.5665625698877,20.430944597415,20.7218285085786,20.1995350560292,20.0565462448051
